DISTRICT,STATION,TEMP,RH,EHI,Light Work Heat Stress Zone,Unnamed: 6,EHI_350 (in shade),Hard Labor Heat Stress Zone,LOGGED_AT (IST),EHI (in shade),Local Region,EHI_3_shade,Zone_3_shade,EHI_3_sun,Zone_3_sun,EHI_4_shade,Zone_4_shade,EHI_4_sun,Zone_4_sun,EHI_5_shade,Zone_5_shade,EHI_5_sun,Zone_5_sun,EHI_6_shade,Zone_6_shade,EHI_6_sun,Zone_6_sun,EHI_350 (in shade °C)
NEW_DELHI,SPORTS_COMPLEX,34.6,66.0,,Zone 5,,68.7,Zone 5,2025-05-11 10:39:39,54.3,Unknown Station,53.1,Zone 5,57.4,Zone 5,63.1,Zone 5,61.5,Zone 5,66.5,Zone 5,64.4,Zone 5,68.8,Zone 5,68.6,Zone 6,68.8
NEW_DELHI,LODI ROAD,33.5,55.0,,Zone 4,,63.4,Zone 5,2025-05-11 10:39:39,38.7,Lodhi Road,38.7,Zone 4,47.9,Zone 5,45.9,Zone 5,53.7,Zone 5,60.6,Zone 5,57.8,Zone 5,63.9,Zone 5,60.8,Zone 5,63.9
GURGAON,NORTHCAP_UNIVERSITY,36.8,39.0,,Zone 4,,62.5,Zone 5,2025-05-11 10:39:39,40.6,"Sector 23A, Gurugram",41.0,Zone 4,46.8,Zone 5,46.4,Zone 4,52.7,Zone 5,59.8,Zone 5,56.9,Zone 5,63.3,Zone 5,60.0,Zone 5,63.3
SOUTH_WEST_DELHI,NAJAFGARH,32.3,66.0,,Zone 4,,64.9,Zone 5,2025-05-11 10:39:39,39.1,Najafgarh,39.7,Zone 4,51.3,Zone 5,56.6,Zone 5,56.5,Zone 5,62.7,Zone 5,60.2,Zone 5,65.7,Zone 5,62.9,Zone 5,65.7
EAST_DELHI,SALWAN_PUBLIC_SCHOOL,31.8,56.0,,Zone 4,,61.2,Zone 5,2025-05-11 10:39:39,35.4,Mayur Vihar-III,35.8,Zone 4,40.8,Zone 5,41.7,Zone 4,50.7,Zone 5,56.4,Zone 5,55.3,Zone 5,62.0,Zone 5,58.7,Zone 5,62.0
DELHI,PHARMA_SCIENCE_AND_RESEARCH_UN,36.2,46.0,,Zone 4,,64.3,Zone 5,2025-05-11 10:39:39,41.9,Unknown Station,41.4,Zone 4,49.1,Zone 5,49.6,Zone 5,54.6,Zone 5,61.3,Zone 5,58.5,Zone 5,64.5,Zone 5,61.5,Zone 5,64.5
DELHI,KV_NARAYNA,32.5,44.0,,Zone 4,,56.7,Zone 5,2025-05-11 10:39:39,34.3,"Naraina, New Delhi",34.3,Zone 4,35.3,Zone 4,39.5,Zone 4,46.1,Zone 5,44.3,Zone 4,51.3,Zone 5,59.0,Zone 5,55.2,Zone 5,59.0
DELHI,KV_JANAKPURI,33.7,48.0,,Zone 4,,61.4,Zone 5,2025-05-11 10:39:39,37.2,Janakpuri,36.8,Zone 4,39.4,Zone 5,42.4,Zone 4,50.2,Zone 5,54.9,Zone 5,54.8,Zone 5,61.7,Zone 5,58.2,Zone 5,61.7
DELHI,KVK_CRPF_CAMPUS,32.8,45.0,,Zone 4,,59.1,Zone 5,2025-05-11 10:39:39,34.9,Jharoda Kalan,35.3,Zone 4,36.5,Zone 4,40.6,Zone 4,47.6,Zone 5,46.8,Zone 5,52.6,Zone 5,60.0,Zone 5,56.3,Zone 5,60.0
DELHI,IGNOU,34.6,44.0,,Zone 4,,61.3,Zone 5,2025-05-11 10:39:39,37.9,Maidan Garhi,37.7,Zone 4,40.0,Zone 5,43.2,Zone 4,50.3,Zone 5,55.1,Zone 5,54.8,Zone 5,61.7,Zone 5,58.3,Zone 5,61.7
GAZIABAD,KV2_AIRFORCE_HINDON,32.4,48.0,,Zone 4,,59.5,Zone 5,2025-05-11 10:39:39,34.9,"Air Force Station, Ghaziabad",35.0,Zone 4,36.5,Zone 4,40.5,Zone 4,48.1,Zone 5,48.1,Zone 5,53.0,Zone 5,60.3,Zone 5,56.6,Zone 5,60.3
SOUTH_WEST_DELHI,NAJAFGARH,33.4,58.0,,Zone 4,,64.2,Zone 5,2025-05-11 11:42:33,39.4,Najafgarh,39.7,Zone 4,49.7,Zone 5,51.6,Zone 5,55.1,Zone 5,61.7,Zone 5,59.0,Zone 5,64.8,Zone 5,61.9,Zone 5,64.8
NORTH_WEST_DELHI,PITAMPURA,35.4,52.0,,Zone 4,,65.3,Zone 5,2025-05-11 11:42:33,42.4,Pitampura,42.6,Zone 4,51.6,Zone 5,57.6,Zone 5,56.8,Zone 5,62.9,Zone 5,60.4,Zone 5,65.9,Zone 5,63.1,Zone 5,65.9
NORTH_WEST_DELHI,NARELA,34.9,47.0,,Zone 4,,62.8,Zone 5,2025-05-11 11:42:33,39.4,Unknown Station,39.6,Zone 4,47.1,Zone 5,45.4,Zone 4,52.9,Zone 5,60.0,Zone 5,57.1,Zone 5,63.4,Zone 5,60.2,Zone 5,63.4
NORTH_WEST_DELHI,MUNGESHPUR,33.9,46.0,,Zone 4,,61.0,Zone 5,2025-05-11 11:42:33,37.1,Mungeshpur,37.3,Zone 4,39.8,Zone 5,42.8,Zone 4,50.2,Zone 5,55.1,Zone 5,54.8,Zone 5,61.7,Zone 5,58.3,Zone 5,61.7
NORTH_DELHI,DELHI_UNIVERSITY,35.0,45.0,,Zone 4,,62.2,Zone 5,2025-05-11 11:42:33,38.9,North Campus,38.9,Zone 4,45.8,Zone 5,44.6,Zone 4,51.9,Zone 5,59.2,Zone 5,56.2,Zone 5,62.7,Zone 5,59.4,Zone 5,62.7
NEW_DELHI,SPORTS_COMPLEX,35.8,58.0,,Zone 5,,68.0,Zone 5,2025-05-11 11:42:33,49.0,Unknown Station,51.5,Zone 5,57.0,Zone 5,62.8,Zone 5,61.2,Zone 5,66.3,Zone 5,64.1,Zone 5,68.6,Zone 5,68.2,Zone 6,68.6
GAZIABAD,KV2_AIRFORCE_HINDON,35.5,36.0,,Zone 4,,59.6,Zone 5,2025-05-11 11:42:33,37.4,"Air Force Station, Ghaziabad",37.4,Zone 4,38.3,Zone 4,42.4,Zone 4,47.9,Zone 5,47.7,Zone 5,52.8,Zone 5,60.2,Zone 5,56.5,Zone 5,60.2
EAST_DELHI,SALWAN_PUBLIC_SCHOOL,32.7,45.0,,Zone 4,,58.9,Zone 5,2025-05-11 11:42:33,34.8,Mayur Vihar-III,34.5,Zone 4,35.6,Zone 4,39.7,Zone 4,46.6,Zone 5,44.6,Zone 4,51.7,Zone 5,59.3,Zone 5,55.6,Zone 5,59.3
DELHI,PHARMA_SCIENCE_AND_RESEARCH_UN,37.1,38.0,,Zone 4,,62.5,Zone 5,2025-05-11 11:42:33,40.8,Unknown Station,40.6,Zone 4,46.1,Zone 5,45.9,Zone 4,52.1,Zone 5,59.4,Zone 5,56.4,Zone 5,62.9,Zone 5,59.6,Zone 5,62.9
DELHI,KV_JANAKPURI,35.1,39.0,,Zone 4,,60.2,Zone 5,2025-05-11 11:42:33,37.5,Janakpuri,37.3,Zone 4,38.4,Zone 4,42.4,Zone 4,48.6,Zone 5,49.9,Zone 5,53.4,Zone 5,60.6,Zone 5,57.0,Zone 5,60.6
DELHI,IGNOU,35.5,39.0,,Zone 4,,60.7,Zone 5,2025-05-11 11:42:33,38.2,Maidan Garhi,38.2,Zone 4,39.4,Zone 4,43.4,Zone 4,49.6,Zone 5,53.1,Zone 5,54.2,Zone 5,61.3,Zone 5,57.7,Zone 5,61.3
NEW_DELHI,LODI ROAD,34.5,50.0,,Zone 4,,63.3,Zone 5,2025-05-11 11:42:33,39.4,Lodhi Road,39.4,Zone 4,47.6,Zone 5,45.4,Zone 4,53.4,Zone 5,60.4,Zone 5,57.5,Zone 5,63.7,Zone 5,60.6,Zone 5,63.7
NEW_DELHI,LODI ROAD,35.4,42.0,,Zone 4,,61.7,Zone 5,2025-05-11 12:38:54,38.8,Lodhi Road,39.0,Zone 4,43.9,Zone 5,44.5,Zone 4,51.3,Zone 5,58.1,Zone 5,55.7,Zone 5,62.4,Zone 5,59.0,Zone 5,62.4
NORTH_WEST_DELHI,PITAMPURA,36.1,51.0,,Zone 4,,66.0,Zone 5,2025-05-11 12:38:54,43.8,Pitampura,43.5,Zone 4,52.4,Zone 5,59.2,Zone 5,57.4,Zone 5,63.4,Zone 5,60.9,Zone 5,66.3,Zone 5,63.5,Zone 5,66.3
SOUTH_WEST_DELHI,NAJAFGARH,34.7,46.0,,Zone 4,,62.2,Zone 5,2025-05-11 12:38:54,38.6,Najafgarh,38.2,Zone 4,43.7,Zone 5,43.9,Zone 4,51.3,Zone 5,58.2,Zone 5,55.7,Zone 5,62.4,Zone 5,59.1,Zone 5,62.4
NORTH_WEST_DELHI,NARELA,36.0,41.0,,Zone 4,,62.2,Zone 5,2025-05-11 12:38:54,39.7,Unknown Station,39.7,Zone 4,45.7,Zone 5,45.1,Zone 4,51.8,Zone 5,59.1,Zone 5,56.1,Zone 5,62.7,Zone 5,59.4,Zone 5,62.7
NORTH_WEST_DELHI,MUNGESHPUR,36.0,43.0,,Zone 4,,62.9,Zone 5,2025-05-11 12:38:54,40.3,Mungeshpur,40.3,Zone 4,47.1,Zone 5,46.0,Zone 4,52.9,Zone 5,60.0,Zone 5,57.1,Zone 5,63.4,Zone 5,60.2,Zone 5,63.4
NORTH_DELHI,DELHI_UNIVERSITY,36.0,38.0,,Zone 4,,61.0,Zone 5,2025-05-11 12:38:54,38.8,North Campus,38.8,Zone 4,40.0,Zone 4,44.0,Zone 4,50.0,Zone 5,54.5,Zone 5,54.6,Zone 5,61.6,Zone 5,58.1,Zone 5,61.6
NEW_DELHI,SPORTS_COMPLEX,37.0,49.0,,Zone 4,,66.6,Zone 5,2025-05-11 12:38:54,45.4,Unknown Station,45.4,Zone 4,53.8,Zone 5,60.3,Zone 5,58.6,Zone 5,64.3,Zone 5,61.9,Zone 5,67.0,Zone 5,64.4,Zone 5,67.0
GURGAON,NORTHCAP_UNIVERSITY,37.2,31.0,,Zone 4,,59.8,Zone 5,2025-05-11 12:38:54,38.7,"Sector 23A, Gurugram",38.4,Zone 4,39.0,Zone 4,43.2,Zone 4,47.8,Zone 5,47.7,Zone 4,52.7,Zone 5,60.1,Zone 5,56.4,Zone 5,60.1
DELHI,KVK_CRPF_CAMPUS,35.5,34.0,,Zone 4,,58.4,Zone 5,2025-05-11 12:38:54,36.9,Jharoda Kalan,36.9,Zone 4,37.5,Zone 4,41.7,Zone 4,46.7,Zone 5,46.3,Zone 4,51.8,Zone 5,59.4,Zone 5,55.6,Zone 5,59.4
GAZIABAD,KV2_AIRFORCE_HINDON,35.4,33.0,,Zone 4,,56.5,Zone 5,2025-05-11 12:38:54,36.5,"Air Force Station, Ghaziabad",36.7,Zone 4,37.2,Zone 4,41.4,Zone 4,46.2,Zone 5,46.0,Zone 4,51.3,Zone 5,59.1,Zone 5,55.2,Zone 5,59.1
EAST_DELHI,SALWAN_PUBLIC_SCHOOL,34.4,39.0,,Zone 4,,59.2,Zone 5,2025-05-11 12:38:54,36.3,Mayur Vihar-III,36.5,Zone 4,37.5,Zone 4,41.6,Zone 4,47.6,Zone 5,46.7,Zone 5,52.5,Zone 5,60.0,Zone 5,56.3,Zone 5,60.0
DELHI,PHARMA_SCIENCE_AND_RESEARCH_UN,37.9,35.0,,Zone 4,,62.4,Zone 5,2025-05-11 12:38:54,41.3,Unknown Station,41.4,Zone 4,46.3,Zone 5,46.6,Zone 4,52.2,Zone 5,59.5,Zone 5,56.5,Zone 5,63.0,Zone 5,59.7,Zone 5,63.0
DELHI,KV_NARAYNA,35.5,32.0,,Zone 4,,55.5,Zone 5,2025-05-11 12:38:54,36.4,"Naraina, New Delhi",36.4,Zone 4,36.9,Zone 4,41.2,Zone 4,45.3,Zone 5,45.6,Zone 4,50.8,Zone 5,57.8,Zone 5,54.7,Zone 5,57.8
DELHI,KV_JANAKPURI,34.6,41.0,,Zone 4,,60.2,Zone 5,2025-05-11 12:38:54,37.1,Janakpuri,36.9,Zone 4,38.2,Zone 4,42.2,Zone 4,48.7,Zone 5,50.1,Zone 5,53.5,Zone 5,60.7,Zone 5,57.1,Zone 5,60.7
DELHI,IGNOU,37.5,34.0,,Zone 4,,61.4,Zone 5,2025-05-11 12:38:54,40.2,Maidan Garhi,40.2,Zone 4,42.2,Zone 5,45.2,Zone 4,50.6,Zone 5,56.3,Zone 5,55.1,Zone 5,62.0,Zone 5,58.5,Zone 5,62.0
GAZIABAD,KV_KAMALA_NEHRU_NAGAR,34.7,36.0,,Zone 4,,57.3,Zone 5,2025-05-11 12:38:54,36.1,"Kamla Nehru Nagar, Ghaziabad",35.8,Zone 4,36.5,Zone 4,40.7,Zone 4,46.0,Zone 5,45.3,Zone 4,51.1,Zone 5,58.6,Zone 5,55.0,Zone 5,58.6
SOUTH_WEST_DELHI,NAJAFGARH,35.7,44.0,,Zone 4,,62.9,Zone 5,2025-05-11 13:41:38,40.1,Najafgarh,39.6,Zone 4,46.4,Zone 5,45.3,Zone 4,52.4,Zone 5,59.6,Zone 5,56.6,Zone 5,63.1,Zone 5,59.8,Zone 5,63.1
NORTH_WEST_DELHI,PITAMPURA,37.3,45.0,,Zone 4,,65.6,Zone 5,2025-05-11 13:41:38,44.2,Pitampura,44.7,Zone 4,52.4,Zone 5,59.2,Zone 5,57.4,Zone 5,63.4,Zone 5,60.9,Zone 5,66.3,Zone 5,63.5,Zone 5,66.3
NORTH_WEST_DELHI,NARELA,36.8,41.0,,Zone 4,,63.3,Zone 5,2025-05-11 13:41:38,41.3,Unknown Station,41.7,Zone 4,48.2,Zone 5,47.3,Zone 4,53.9,Zone 5,60.7,Zone 5,57.9,Zone 5,64.0,Zone 5,60.9,Zone 5,64.0
NORTH_WEST_DELHI,MUNGESHPUR,37.5,40.0,,Zone 4,,63.9,Zone 5,2025-05-11 13:41:38,42.4,Mungeshpur,42.4,Zone 4,48.8,Zone 5,48.6,Zone 5,54.3,Zone 5,61.1,Zone 5,58.3,Zone 5,64.3,Zone 5,61.2,Zone 5,64.3
NORTH_DELHI,DELHI_UNIVERSITY,37.1,36.0,,Zone 4,,61.7,Zone 5,2025-05-11 13:41:38,40.1,North Campus,39.9,Zone 4,42.9,Zone 5,45.1,Zone 4,50.9,Zone 5,57.0,Zone 5,55.3,Zone 5,62.1,Zone 5,58.7,Zone 5,62.1
NEW_DELHI,SPORTS_COMPLEX,37.7,47.0,,Zone 4,,66.9,Zone 5,2025-05-11 13:41:38,46.3,Unknown Station,45.7,Zone 4,53.8,Zone 5,60.3,Zone 5,58.5,Zone 5,64.3,Zone 5,61.9,Zone 5,67.0,Zone 5,64.4,Zone 5,67.0
NEW_DELHI,LODI ROAD,36.4,39.0,,Zone 4,,62.0,Zone 5,2025-05-11 13:41:38,39.8,Lodhi Road,40.0,Zone 4,45.5,Zone 5,45.3,Zone 4,51.6,Zone 5,59.0,Zone 5,56.0,Zone 5,62.6,Zone 5,59.3,Zone 5,62.6
GAZIABAD,KV2_AIRFORCE_HINDON,37.1,30.0,,Zone 4,,59.2,Zone 5,2025-05-11 13:41:38,38.3,"Air Force Station, Ghaziabad",38.2,Zone 4,38.7,Zone 4,42.9,Zone 4,47.2,Zone 5,47.3,Zone 4,52.1,Zone 5,59.7,Zone 5,55.9,Zone 5,59.7
EAST_DELHI,SALWAN_PUBLIC_SCHOOL,35.1,30.0,,Zone 4,,50.3,Zone 5,2025-05-11 13:41:38,35.4,Mayur Vihar-III,35.3,Zone 4,35.5,Zone 4,39.9,Zone 4,39.9,Zone 4,44.2,Zone 4,49.0,Zone 5,52.5,Zone 5,53.2,Zone 5,52.5
DELHI,PHARMA_SCIENCE_AND_RESEARCH_UN,38.8,32.0,,Zone 4,,62.3,Zone 5,2025-05-11 13:41:38,41.8,Unknown Station,42.2,Zone 4,46.4,Zone 5,47.2,Zone 4,52.3,Zone 5,59.5,Zone 5,56.5,Zone 5,63.0,Zone 5,59.7,Zone 5,63.0
DELHI,KV_NARAYNA,36.2,31.0,,Zone 4,,57.3,Zone 5,2025-05-11 13:41:38,37.2,"Naraina, New Delhi",36.9,Zone 4,37.3,Zone 4,41.6,Zone 4,45.9,Zone 5,46.1,Zone 4,51.1,Zone 5,58.6,Zone 5,55.0,Zone 5,58.6
DELHI,KVK_CRPF_CAMPUS,37.3,29.0,,Zone 4,,59.1,Zone 5,2025-05-11 13:41:38,38.3,Jharoda Kalan,38.6,Zone 4,39.1,Zone 4,43.3,Zone 4,47.5,Zone 5,47.7,Zone 4,52.4,Zone 5,59.9,Zone 5,56.1,Zone 5,59.9
GAZIABAD,KV_KAMALA_NEHRU_NAGAR,35.1,33.0,,Zone 4,,55.0,Zone 5,2025-05-11 13:41:38,36.1,"Kamla Nehru Nagar, Ghaziabad",35.9,Zone 4,36.4,Zone 4,40.7,Zone 4,44.1,Zone 5,45.1,Zone 4,50.5,Zone 5,56.9,Zone 5,54.5,Zone 5,56.9
SOUTH_WEST_DELHI,NAJAFGARH,36.0,42.0,,Zone 4,,62.6,Zone 5,2025-05-11 14:39:15,40.0,Najafgarh,40.0,Zone 4,46.4,Zone 5,45.5,Zone 4,52.3,Zone 5,59.6,Zone 5,56.6,Zone 5,63.1,Zone 5,59.8,Zone 5,63.1
NORTH_WEST_DELHI,PITAMPURA,38.3,44.0,,Zone 4,,66.6,Zone 5,2025-05-11 14:39:15,46.3,Pitampura,46.9,Zone 4,54.4,Zone 5,60.7,Zone 5,59.0,Zone 5,64.6,Zone 5,62.3,Zone 5,67.3,Zone 5,64.7,Zone 5,67.3
NORTH_WEST_DELHI,NARELA,37.0,39.0,,Zone 4,,62.8,Zone 5,2025-05-11 14:39:15,41.0,Unknown Station,41.0,Zone 4,46.8,Zone 5,46.4,Zone 4,52.7,Zone 5,59.8,Zone 5,56.9,Zone 5,63.3,Zone 5,60.0,Zone 5,63.3
NORTH_WEST_DELHI,MUNGESHPUR,39.2,37.0,,Zone 4,,65.0,Zone 5,2025-05-11 14:39:15,44.8,Mungeshpur,44.4,Zone 4,50.3,Zone 5,53.5,Zone 5,55.6,Zone 5,62.1,Zone 5,59.4,Zone 5,65.2,Zone 5,62.2,Zone 5,65.2
NORTH_DELHI,DELHI_UNIVERSITY,37.2,36.0,,Zone 4,,61.9,Zone 5,2025-05-11 14:39:15,40.3,North Campus,39.9,Zone 4,42.9,Zone 5,45.1,Zone 4,50.9,Zone 5,57.0,Zone 5,55.3,Zone 5,62.1,Zone 5,58.7,Zone 5,62.1
NEW_DELHI,SPORTS_COMPLEX,38.1,45.0,,Zone 4,,66.7,Zone 5,2025-05-11 14:39:15,46.3,Unknown Station,46.0,Zone 4,53.8,Zone 5,60.2,Zone 5,58.5,Zone 5,64.3,Zone 5,61.8,Zone 5,67.0,Zone 5,64.3,Zone 5,67.0
GURGAON,NORTHCAP_UNIVERSITY,39.4,26.0,,Zone 4,,60.3,Zone 5,2025-05-11 14:39:15,40.6,"Sector 23A, Gurugram",40.7,Zone 4,41.2,Zone 4,45.4,Zone 4,49.1,Zone 5,51.7,Zone 5,53.8,Zone 5,61.0,Zone 5,57.3,Zone 5,61.0
NEW_DELHI,LODI ROAD,37.2,43.0,,Zone 4,,64.6,Zone 5,2025-05-11 14:39:15,43.0,Lodhi Road,42.5,Zone 4,49.6,Zone 5,51.4,Zone 5,55.1,Zone 5,61.7,Zone 5,58.9,Zone 5,64.8,Zone 5,61.8,Zone 5,64.8
GAZIABAD,KV2_AIRFORCE_HINDON,36.7,31.0,,Zone 4,,59.2,Zone 5,2025-05-11 14:39:15,38.0,"Air Force Station, Ghaziabad",37.7,Zone 4,38.2,Zone 4,42.4,Zone 4,46.9,Zone 5,46.9,Zone 4,51.9,Zone 5,59.5,Zone 5,55.7,Zone 5,59.5
EAST_DELHI,SALWAN_PUBLIC_SCHOOL,35.7,32.0,,Zone 4,,56.4,Zone 5,2025-05-11 14:39:15,36.7,Mayur Vihar-III,36.4,Zone 4,36.9,Zone 4,41.2,Zone 4,45.3,Zone 5,45.6,Zone 4,50.8,Zone 5,57.8,Zone 5,54.7,Zone 5,57.8
DELHI,PHARMA_SCIENCE_AND_RESEARCH_UN,38.9,31.0,,Zone 4,,62.0,Zone 5,2025-05-11 14:39:15,41.6,Unknown Station,41.8,Zone 4,45.6,Zone 5,46.7,Zone 4,51.6,Zone 5,59.0,Zone 5,55.9,Zone 5,62.6,Zone 5,59.2,Zone 5,62.6
DELHI,KV_NARAYNA,36.6,31.0,,Zone 4,,59.0,Zone 5,2025-05-11 14:39:15,37.8,"Naraina, New Delhi",37.7,Zone 4,38.2,Zone 4,42.4,Zone 4,46.9,Zone 5,46.9,Zone 4,51.9,Zone 5,59.5,Zone 5,55.7,Zone 5,59.5
DELHI,KV_JANAKPURI,36.6,30.0,,Zone 4,,57.6,Zone 5,2025-05-11 14:39:15,37.6,Janakpuri,37.4,Zone 4,37.8,Zone 4,42.1,Zone 4,46.3,Zone 5,46.5,Zone 4,51.4,Zone 5,59.1,Zone 5,55.2,Zone 5,59.1
DELHI,KVK_CRPF_CAMPUS,37.7,28.0,,Zone 4,,59.1,Zone 5,2025-05-11 14:39:15,38.6,Jharoda Kalan,38.4,Zone 4,38.7,Zone 4,43.0,Zone 4,46.8,Zone 5,47.3,Zone 4,51.8,Zone 5,59.5,Zone 5,55.6,Zone 5,59.5
DELHI,IGNOU,38.1,28.0,,Zone 4,,59.6,Zone 5,2025-05-11 14:39:15,39.2,Maidan Garhi,39.1,Zone 4,39.5,Zone 4,43.8,Zone 4,47.7,Zone 5,48.1,Zone 4,52.6,Zone 5,60.1,Zone 5,56.3,Zone 5,60.1
GAZIABAD,KV_KAMALA_NEHRU_NAGAR,35.9,34.0,,Zone 4,,59.3,Zone 5,2025-05-11 14:39:15,37.5,"Kamla Nehru Nagar, Ghaziabad",37.7,Zone 4,38.4,Zone 4,42.6,Zone 4,47.7,Zone 5,47.2,Zone 4,52.6,Zone 5,60.1,Zone 5,56.3,Zone 5,60.1
SOUTH_WEST_DELHI,NAJAFGARH,36.0,41.0,,Zone 4,,62.2,Zone 5,2025-05-11 15:38:54,39.7,Najafgarh,39.7,Zone 4,45.7,Zone 5,45.1,Zone 4,51.8,Zone 5,59.1,Zone 5,56.1,Zone 5,62.7,Zone 5,59.4,Zone 5,62.7
NORTH_WEST_DELHI,PITAMPURA,38.4,42.0,,Zone 4,,66.0,Zone 5,2025-05-11 15:38:54,45.5,Pitampura,45.7,Zone 4,52.9,Zone 5,59.6,Zone 5,57.7,Zone 5,63.7,Zone 5,61.2,Zone 5,66.5,Zone 5,63.8,Zone 5,66.5
NORTH_WEST_DELHI,NARELA,37.0,38.0,,Zone 4,,62.4,Zone 5,2025-05-11 15:38:54,40.6,Unknown Station,40.6,Zone 4,46.1,Zone 5,45.9,Zone 4,52.1,Zone 5,59.4,Zone 5,56.4,Zone 5,62.9,Zone 5,59.6,Zone 5,62.9
NORTH_WEST_DELHI,MUNGESHPUR,38.5,35.0,,Zone 4,,63.2,Zone 5,2025-05-11 15:38:54,42.4,Mungeshpur,42.4,Zone 4,47.5,Zone 5,47.7,Zone 4,53.3,Zone 5,60.3,Zone 5,57.4,Zone 5,63.7,Zone 5,60.4,Zone 5,63.7
NORTH_DELHI,DELHI_UNIVERSITY,37.2,32.0,,Zone 4,,60.2,Zone 5,2025-05-11 15:38:54,39.0,North Campus,38.7,Zone 4,39.5,Zone 4,43.6,Zone 4,48.4,Zone 5,49.4,Zone 5,53.2,Zone 5,60.5,Zone 5,56.8,Zone 5,60.5
NEW_DELHI,SPORTS_COMPLEX,37.9,44.0,,Zone 4,,66.0,Zone 5,2025-05-11 15:38:54,45.2,Unknown Station,45.5,Zone 4,53.0,Zone 5,59.7,Zone 5,57.9,Zone 5,63.8,Zone 5,61.3,Zone 5,66.6,Zone 5,63.9,Zone 5,66.6
NEW_DELHI,LODI ROAD,37.4,32.0,,Zone 4,,60.5,Zone 5,2025-05-11 15:38:54,39.4,Lodhi Road,39.5,Zone 4,40.4,Zone 4,44.4,Zone 4,49.4,Zone 5,52.4,Zone 5,54.0,Zone 5,61.2,Zone 5,57.5,Zone 5,61.2
GURGAON,NORTHCAP_UNIVERSITY,39.0,26.0,,Zone 4,,59.8,Zone 5,2025-05-11 15:38:54,40.0,"Sector 23A, Gurugram",40.0,Zone 4,40.4,Zone 4,44.6,Zone 4,48.2,Zone 5,48.9,Zone 4,53.0,Zone 5,60.4,Zone 5,56.6,Zone 5,60.4
GAZIABAD,KV_KAMALA_NEHRU_NAGAR,36.4,31.0,,Zone 4,,58.2,Zone 5,2025-05-11 15:38:54,37.5,"Kamla Nehru Nagar, Ghaziabad",37.7,Zone 4,38.2,Zone 4,42.4,Zone 4,46.9,Zone 5,46.9,Zone 4,51.9,Zone 5,59.5,Zone 5,55.7,Zone 5,59.5
GAZIABAD,KV2_AIRFORCE_HINDON,36.8,28.0,,Zone 4,,55.4,Zone 5,2025-05-11 15:38:54,37.3,"Air Force Station, Ghaziabad",37.6,Zone 4,37.9,Zone 4,42.2,Zone 4,45.9,Zone 5,46.5,Zone 4,51.1,Zone 5,58.6,Zone 5,55.0,Zone 5,58.6
EAST_DELHI,SALWAN_PUBLIC_SCHOOL,35.4,28.0,,Zone 4,,48.5,Zone 5,2025-05-11 15:38:54,35.4,Mayur Vihar-III,35.6,Zone 4,35.6,Zone 4,40.1,Zone 4,39.9,Zone 4,44.3,Zone 4,48.8,Zone 5,51.8,Zone 5,53.0,Zone 5,51.8
DELHI,PHARMA_SCIENCE_AND_RESEARCH_UN,39.4,30.0,,Zone 4,,62.2,Zone 5,2025-05-11 15:38:54,42.1,Unknown Station,42.3,Zone 4,45.9,Zone 5,47.2,Zone 4,51.9,Zone 5,59.2,Zone 5,56.2,Zone 5,62.8,Zone 5,59.4,Zone 5,62.8
DELHI,KV_NARAYNA,37.5,26.0,,Zone 4,,55.4,Zone 5,2025-05-11 15:38:54,37.8,"Naraina, New Delhi",37.8,Zone 4,37.9,Zone 4,42.3,Zone 4,45.5,Zone 5,46.5,Zone 4,50.7,Zone 5,57.7,Zone 5,54.7,Zone 5,57.7
DELHI,KV_JANAKPURI,37.8,29.0,,Zone 4,,59.7,Zone 5,2025-05-11 15:38:54,39.1,Janakpuri,39.4,Zone 4,40.0,Zone 4,44.1,Zone 4,48.4,Zone 5,49.3,Zone 5,53.2,Zone 5,60.5,Zone 5,56.8,Zone 5,60.5
DELHI,KVK_CRPF_CAMPUS,38.0,27.0,,Zone 4,,59.1,Zone 5,2025-05-11 15:38:54,38.8,Jharoda Kalan,38.8,Zone 4,39.1,Zone 4,43.4,Zone 4,47.1,Zone 5,47.7,Zone 4,52.0,Zone 5,59.7,Zone 5,55.8,Zone 5,59.7
DELHI,IGNOU,39.1,26.0,,Zone 4,,59.9,Zone 5,2025-05-11 15:38:54,40.1,Maidan Garhi,40.0,Zone 4,40.4,Zone 4,44.6,Zone 4,48.2,Zone 5,48.9,Zone 4,53.0,Zone 5,60.4,Zone 5,56.6,Zone 5,60.4
SOUTH_WEST_DELHI,NAJAFGARH,35.9,40.0,,Zone 4,,61.7,Zone 5,2025-05-11 16:37:25,39.2,Najafgarh,39.4,Zone 4,43.7,Zone 5,44.7,Zone 4,51.2,Zone 5,57.8,Zone 5,55.6,Zone 5,62.3,Zone 5,58.9,Zone 5,62.3
NORTH_WEST_DELHI,PITAMPURA,38.5,40.0,,Zone 4,,65.3,Zone 5,2025-05-11 16:37:25,44.7,Pitampura,44.7,Zone 4,51.4,Zone 5,56.7,Zone 5,56.5,Zone 5,62.7,Zone 5,60.1,Zone 5,65.7,Zone 5,62.8,Zone 5,65.7
