LOGGED_AT (IST),DISTRICT,STATION,Local Region,TEMP,RH,EHI (in shade),Light Work Heat Stress Zone,EHI_350 (in shade),Hard Labor Heat Stress Zone,STATE,EHI (in shade °C),EHI_350 (in shade °C),EHI_3_shade,Zone_3_shade,EHI_3_sun,Zone_3_sun,EHI_4_shade,Zone_4_shade,EHI_4_sun,Zone_4_sun,EHI_5_shade,Zone_5_shade,EHI_5_sun,Zone_5_sun,EHI_6_shade,Zone_6_shade,EHI_6_sun,Zone_6_sun
2025-05-22 19:42:10,LAKHIMPUR,LAKHIMPUR,,26.3,21.0,,Zone 3,,Zone 4,ASSAM,24.7,36.0,24.7,Zone 3,35.4,Zone 4,28.9,Zone 4,38.8,Zone 4,32.6,Zone 4,42.0,Zone 4,36.0,Zone 4,46.4,Zone 5
2025-05-22 19:42:10,LAKHIMPUR,LAKHIMPUR,,26.3,89.0,,Zone 4,,Zone 5,ASSAM,29.2,61.1,29.2,Zone 4,60.0,Zone 5,36.1,Zone 4,63.2,Zone 5,52.5,Zone 5,65.5,Zone 5,61.1,Zone 5,67.2,Zone 5
2025-05-22 19:42:10,MAJULI,MAJULI,,26.2,100.0,,Zone 4,,Zone 5,ASSAM,29.3,62.7,29.3,Zone 4,61.6,Zone 5,39.3,Zone 5,64.5,Zone 5,59.1,Zone 5,66.6,Zone 5,62.7,Zone 5,68.2,Zone 5
2025-05-22 19:42:10,MANKACHAR,HATSINGIMARI,,27.4,97.0,,Zone 4,,Zone 5,ASSAM,32.6,64.7,32.6,Zone 4,63.7,Zone 5,50.9,Zone 5,66.3,Zone 5,61.5,Zone 5,68.1,Zone 5,64.7,Zone 5,70.0,Zone 6
2025-05-22 19:42:10,MARIGAON,DHARAMTUL,,27.0,100.0,,Zone 4,,Zone 5,ASSAM,31.8,64.5,31.8,Zone 4,63.5,Zone 5,49.5,Zone 5,66.1,Zone 5,61.3,Zone 5,68.0,Zone 5,64.5,Zone 5,69.5,Zone 6
2025-05-22 19:42:10,MARIGAON,LAHARIGHAT,,26.3,21.0,,Zone 3,,Zone 4,ASSAM,24.7,36.0,24.7,Zone 3,35.4,Zone 4,28.9,Zone 4,38.8,Zone 4,32.6,Zone 4,42.0,Zone 4,36.0,Zone 4,46.4,Zone 5
2025-05-22 19:42:10,NAGAON,KAMPUR,,22.7,98.0,,Zone 3,,Zone 5,ASSAM,23.7,47.9,23.7,Zone 3,43.2,Zone 5,29.2,Zone 4,58.5,Zone 5,34.9,Zone 4,61.7,Zone 5,47.9,Zone 5,63.9,Zone 5
2025-05-22 19:42:10,NALBARI,NALBARI_KVK,,26.8,99.0,,Zone 4,,Zone 5,ASSAM,31.6,64.2,31.6,Zone 4,63.2,Zone 5,48.2,Zone 5,65.9,Zone 5,61.0,Zone 5,67.8,Zone 5,64.2,Zone 5,69.3,Zone 5
2025-05-22 19:42:10,JORHAT,MARIYANI_AEGCL,,25.8,100.0,,Zone 4,,Zone 5,ASSAM,29.3,62.7,29.3,Zone 4,61.6,Zone 5,39.3,Zone 5,64.5,Zone 5,59.1,Zone 5,66.6,Zone 5,62.7,Zone 5,68.2,Zone 5
2025-05-22 19:42:10,MADHUBANI,CHANPUR_BASAITHA,,28.5,91.0,,Zone 4,,Zone 5,BIHAR,34.3,65.1,34.3,Zone 4,64.1,Zone 5,53.2,Zone 5,66.6,Zone 5,62.0,Zone 5,68.4,Zone 5,65.1,Zone 5,70.6,Zone 6
2025-05-22 19:42:10,MUNGER,KVK_MUNGER,,29.3,70.0,,Zone 4,,Zone 5,BIHAR,32.7,61.5,32.7,Zone 4,60.4,Zone 5,39.1,Zone 4,63.5,Zone 5,54.2,Zone 5,65.7,Zone 5,61.5,Zone 5,67.5,Zone 5
2025-05-22 19:42:10,MUNGELI,MUNGELI_AWS400,,30.2,58.0,,Zone 4,,Zone 5,CHHATTISGARH,31.8,58.9,31.8,Zone 4,54.8,Zone 5,37.5,Zone 4,61.3,Zone 5,42.7,Zone 4,63.8,Zone 5,58.9,Zone 5,65.8,Zone 5
2025-05-22 19:42:10,PENDRA_ROAD,PENDRA_ROAD,,29.4,58.0,,Zone 4,,Zone 5,CHHATTISGARH,31.0,56.2,31.0,Zone 4,51.7,Zone 5,36.6,Zone 4,60.6,Zone 5,41.7,Zone 4,63.3,Zone 5,56.2,Zone 5,65.3,Zone 5
2025-05-22 19:42:10,RAJNANDGAON,RAJNANDAGAON_KVK,,28.2,72.0,,Zone 4,,Zone 5,CHHATTISGARH,30.1,59.6,30.1,Zone 4,57.1,Zone 5,36.3,Zone 4,61.8,Zone 5,45.0,Zone 5,64.3,Zone 5,59.6,Zone 5,66.2,Zone 5
2025-05-22 19:42:10,RAJNANDGAON,RAJNANDGAON,,28.9,69.0,,Zone 4,,Zone 5,CHHATTISGARH,31.6,60.4,31.6,Zone 4,59.3,Zone 5,37.8,Zone 4,62.6,Zone 5,49.0,Zone 5,64.9,Zone 5,60.4,Zone 5,66.8,Zone 5
2025-05-22 19:42:10,DADAR_NAGAR,SILVASSA,,30.5,77.0,,Zone 4,,Zone 5,DADRA_AND_NAGAR_HAVELI,36.6,65.0,36.6,Zone 4,64.0,Zone 5,52.8,Zone 5,66.5,Zone 5,61.9,Zone 5,68.4,Zone 5,65.0,Zone 5,70.5,Zone 6
2025-05-22 19:42:10,DAMAN,DAMAN_AWS,,29.9,90.0,,Zone 5,,Zone 5,DAMAN_AND_DIU,42.2,67.5,42.2,Zone 5,66.6,Zone 5,61.0,Zone 5,68.7,Zone 5,64.9,Zone 5,71.5,Zone 6,67.5,Zone 5,75.0,Zone 6
2025-05-22 19:42:10,CENTRAL_DELHI,PRAGATI_MAIDAN,,30.0,65.0,,Zone 4,,Zone 5,DELHI,32.9,60.9,32.9,Zone 4,59.9,Zone 5,39.0,Zone 4,63.0,Zone 5,51.5,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
2025-05-22 19:42:10,CENTRAL_DELHI,PUSA_AMFU,,30.2,71.0,,Zone 4,,Zone 5,DELHI,34.0,62.6,34.0,Zone 4,61.5,Zone 5,40.6,Zone 4,64.4,Zone 5,59.0,Zone 5,66.5,Zone 5,62.6,Zone 5,68.2,Zone 5
2025-05-22 19:42:10,DELHI,IGNOU,,30.9,60.0,,Zone 4,,Zone 5,DELHI,34.0,61.1,34.0,Zone 4,60.0,Zone 5,40.0,Zone 4,63.1,Zone 5,52.2,Zone 5,65.4,Zone 5,61.1,Zone 5,67.2,Zone 5
2025-05-22 19:42:10,DELHI,KV_JANAKPURI,,31.0,54.0,,Zone 4,,Zone 5,DELHI,32.9,59.3,32.9,Zone 4,56.0,Zone 5,38.5,Zone 4,61.6,Zone 5,43.6,Zone 5,64.1,Zone 5,59.3,Zone 5,66.0,Zone 5
2025-05-22 19:42:10,DELHI,KV_NARAYNA,,29.9,59.0,,Zone 4,,Zone 5,DELHI,32.0,59.3,32.0,Zone 4,55.9,Zone 5,37.7,Zone 4,61.5,Zone 5,43.5,Zone 5,64.0,Zone 5,59.3,Zone 5,66.0,Zone 5
2025-05-22 19:42:10,DELHI,PHARMA_SCIENCE_AND_RESEARCH_UN,,33.3,59.0,,Zone 4,,Zone 5,DELHI,39.3,64.7,39.3,Zone 4,63.7,Zone 5,50.7,Zone 5,66.2,Zone 5,61.5,Zone 5,68.1,Zone 5,64.7,Zone 5,69.9,Zone 6
2025-05-22 19:42:10,EAST_DELHI,SALWAN_PUBLIC_SCHOOL,,29.8,74.0,,Zone 4,,Zone 5,DELHI,34.6,63.4,34.6,Zone 4,62.3,Zone 5,43.1,Zone 5,65.1,Zone 5,60.0,Zone 5,67.2,Zone 5,63.4,Zone 5,68.7,Zone 5
2025-05-22 19:42:10,GAZIABAD,KV_KAMALA_NEHRU_NAGAR,,29.1,73.0,,Zone 4,,Zone 5,DELHI,32.2,61.5,32.2,Zone 4,60.4,Zone 5,38.7,Zone 4,63.5,Zone 5,54.1,Zone 5,65.7,Zone 5,61.5,Zone 5,67.5,Zone 5
2025-05-22 19:42:10,GURGAON,NORTHCAP_UNIVERSITY,,30.4,56.0,,Zone 4,,Zone 5,DELHI,32.4,59.2,32.4,Zone 4,55.4,Zone 5,38.0,Zone 4,61.5,Zone 5,43.2,Zone 4,64.0,Zone 5,59.2,Zone 5,65.9,Zone 5
2025-05-22 19:42:10,NEW_DELHI,LODI ROAD,,30.7,70.0,,Zone 4,,Zone 5,DELHI,34.9,63.1,34.9,Zone 4,62.1,Zone 5,41.7,Zone 5,64.9,Zone 5,59.6,Zone 5,67.0,Zone 5,63.1,Zone 5,68.5,Zone 5
2025-05-22 19:42:10,NEW_DELHI,SPORTS_COMPLEX,,31.3,81.0,,Zone 5,,Zone 5,DELHI,44.5,67.8,44.5,Zone 5,66.9,Zone 5,61.5,Zone 5,69.0,Zone 5,65.2,Zone 5,72.1,Zone 6,67.8,Zone 5,75.5,Zone 6
2025-05-22 19:42:10,NORTH_DELHI,DELHI_UNIVERSITY,,30.1,67.0,,Zone 4,,Zone 5,DELHI,33.2,61.5,33.2,Zone 4,60.4,Zone 5,39.5,Zone 4,63.5,Zone 5,54.2,Zone 5,65.7,Zone 5,61.5,Zone 5,67.5,Zone 5
2025-05-22 19:42:10,NORTH_WEST_DELHI,MUNGESHPUR,,30.5,68.0,,Zone 4,,Zone 5,DELHI,34.5,62.6,34.5,Zone 4,61.5,Zone 5,41.0,Zone 4,64.4,Zone 5,58.9,Zone 5,66.5,Zone 5,62.6,Zone 5,68.2,Zone 5
2025-05-22 19:42:10,NORTH_WEST_DELHI,NARELA,,30.6,68.0,,Zone 4,,Zone 5,DELHI,34.5,62.6,34.5,Zone 4,61.5,Zone 5,41.0,Zone 4,64.4,Zone 5,58.9,Zone 5,66.5,Zone 5,62.6,Zone 5,68.2,Zone 5
2025-05-22 19:42:10,NORTH_WEST_DELHI,PITAMPURA,,31.9,72.0,,Zone 4,,Zone 5,DELHI,39.5,66.1,39.5,Zone 4,65.2,Zone 5,59.0,Zone 5,67.5,Zone 5,63.3,Zone 5,69.2,Zone 5,66.1,Zone 5,72.5,Zone 6
2025-05-22 19:42:10,KORBA,LAKHANPUR_KVK,,30.5,61.0,,Zone 4,,Zone 5,CHHATTISGARH,33.2,60.6,33.2,Zone 4,59.5,Zone 5,39.1,Zone 4,62.7,Zone 5,49.8,Zone 5,65.1,Zone 5,60.6,Zone 5,66.9,Zone 5
2025-05-22 19:42:10,MADHUBANI,SUKHET,,28.0,82.0,,Zone 4,,Zone 5,BIHAR,31.4,62.1,31.4,Zone 4,61.0,Zone 5,38.3,Zone 4,64.0,Zone 5,56.8,Zone 5,66.2,Zone 5,62.1,Zone 5,67.8,Zone 5
2025-05-22 19:42:10,KANKER,PAKHANJORE,,24.8,82.0,,Zone 4,,Zone 5,CHHATTISGARH,26.0,51.7,26.0,Zone 4,46.9,Zone 5,32.0,Zone 4,59.7,Zone 5,37.5,Zone 4,62.4,Zone 5,51.7,Zone 5,64.5,Zone 5
2025-05-22 19:42:10,DURG,DURG,,27.9,79.0,,Zone 4,,Zone 5,CHHATTISGARH,31.0,61.3,31.0,Zone 4,60.2,Zone 5,37.7,Zone 4,63.3,Zone 5,53.4,Zone 5,65.6,Zone 5,61.3,Zone 5,67.4,Zone 5
2025-05-22 19:42:10,MUZAFFARPUR,SARAIYA_KVK,,29.2,74.0,,Zone 4,,Zone 5,BIHAR,32.3,61.7,32.3,Zone 4,60.6,Zone 5,38.9,Zone 4,63.7,Zone 5,55.3,Zone 5,65.9,Zone 5,61.7,Zone 5,67.6,Zone 5
2025-05-22 19:42:10,NALANDA,HARNAUT,,30.2,67.0,,Zone 4,,Zone 5,BIHAR,33.2,61.5,33.2,Zone 4,60.4,Zone 5,39.5,Zone 4,63.5,Zone 5,54.2,Zone 5,65.7,Zone 5,61.5,Zone 5,67.5,Zone 5
2025-05-22 19:42:10,NALANDA,RAJGIR,,29.4,61.0,,Zone 4,,Zone 5,BIHAR,31.4,59.1,31.4,Zone 4,55.1,Zone 5,37.1,Zone 4,61.4,Zone 5,42.5,Zone 5,63.9,Zone 5,59.1,Zone 5,65.9,Zone 5
2025-05-22 19:42:10,PATNA,BALDWIN ACADEMY,,32.2,66.0,,Zone 4,,Zone 5,BIHAR,37.6,64.4,37.6,Zone 4,63.4,Zone 5,49.2,Zone 5,66.0,Zone 5,61.2,Zone 5,67.9,Zone 5,64.4,Zone 5,69.5,Zone 6
2025-05-22 19:42:10,PATNA,IIT_PATNA,,30.3,66.0,,Zone 4,,Zone 5,BIHAR,34.1,62.0,34.1,Zone 4,60.9,Zone 5,40.5,Zone 4,63.9,Zone 5,56.5,Zone 5,66.1,Zone 5,62.0,Zone 5,67.8,Zone 5
2025-05-22 19:42:10,PATNA,KVK_BARH,,28.1,61.0,,Zone 4,,Zone 5,BIHAR,29.0,50.5,29.0,Zone 4,45.7,Zone 5,34.5,Zone 4,59.4,Zone 5,39.5,Zone 4,62.2,Zone 5,50.5,Zone 5,64.3,Zone 5
2025-05-22 19:42:10,PATNA,PATNA,,31.3,72.0,,Zone 4,,Zone 5,BIHAR,38.0,65.3,38.0,Zone 4,64.3,Zone 5,54.6,Zone 5,66.8,Zone 5,62.3,Zone 5,68.6,Zone 5,65.3,Zone 5,71.1,Zone 6
2025-05-22 19:42:10,PURNEA,PURNEA_IMD,,29.1,85.0,,Zone 4,,Zone 5,BIHAR,34.4,64.5,34.4,Zone 4,63.5,Zone 5,49.8,Zone 5,66.1,Zone 5,61.3,Zone 5,68.0,Zone 5,64.5,Zone 5,69.6,Zone 6
2025-05-22 19:42:10,SAHARSA,AGWANPUR_AWS400,,28.2,87.0,,Zone 4,,Zone 5,BIHAR,32.2,63.3,32.2,Zone 4,62.2,Zone 5,42.5,Zone 5,65.0,Zone 5,59.8,Zone 5,67.1,Zone 5,63.3,Zone 5,68.6,Zone 5
2025-05-22 19:42:10,SAMASTIPUR,PUSA_AWS400,,28.9,80.0,,Zone 4,,Zone 5,BIHAR,33.4,63.2,33.4,Zone 4,62.2,Zone 5,42.4,Zone 5,65.0,Zone 5,59.8,Zone 5,67.1,Zone 5,63.2,Zone 5,68.6,Zone 5
2025-05-22 19:42:10,SARAN,MANJHI,,29.7,67.0,,Zone 4,,Zone 5,BIHAR,32.2,60.7,32.2,Zone 4,59.6,Zone 5,38.4,Zone 4,62.8,Zone 5,50.3,Zone 5,65.1,Zone 5,60.7,Zone 5,66.9,Zone 5
2025-05-22 19:42:10,SASARAM,BIKRAMGANJ,,31.0,50.0,,Zone 4,,Zone 5,BIHAR,32.3,55.7,32.3,Zone 4,51.2,Zone 5,37.6,Zone 4,60.5,Zone 5,42.5,Zone 4,63.2,Zone 5,55.7,Zone 5,65.2,Zone 5
2025-05-22 19:42:10,SIWAN,ZIRADEI,,28.4,81.0,,Zone 4,,Zone 5,BIHAR,32.4,62.7,32.4,Zone 4,61.6,Zone 5,39.4,Zone 4,64.5,Zone 5,59.1,Zone 5,66.6,Zone 5,62.7,Zone 5,68.2,Zone 5
2025-05-22 19:42:10,SUPAUL,SUPAUL_AWS400,,26.6,95.0,,Zone 4,,Zone 5,BIHAR,29.8,62.5,29.8,Zone 4,61.4,Zone 5,38.4,Zone 5,64.3,Zone 5,58.6,Zone 5,66.5,Zone 5,62.5,Zone 5,68.1,Zone 5
2025-05-22 19:42:10,VAISHALI,VAISHALI,,29.1,74.0,,Zone 4,,Zone 5,BIHAR,32.3,61.7,32.3,Zone 4,60.6,Zone 5,38.9,Zone 4,63.7,Zone 5,55.3,Zone 5,65.9,Zone 5,61.7,Zone 5,67.6,Zone 5
2025-05-22 19:42:10,CHANDIGARH,DAV_SCHOOL,,27.1,53.0,,Zone 4,,Zone 4,CHANDIGARH,27.0,40.9,27.0,Zone 4,39.9,Zone 4,32.0,Zone 4,48.6,Zone 5,36.6,Zone 4,59.5,Zone 5,40.9,Zone 4,62.0,Zone 5
2025-05-22 19:42:10,BALOD,BALOD_AWS400,,27.2,88.0,,Zone 4,,Zone 5,CHHATTISGARH,30.1,61.8,30.1,Zone 4,60.7,Zone 5,37.1,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
2025-05-22 19:42:10,BALRAMPUR,BALRAMPUR_AWS400,,26.6,92.0,,Zone 4,,Zone 5,CHHATTISGARH,29.5,61.8,29.5,Zone 4,60.7,Zone 5,36.7,Zone 4,63.8,Zone 5,55.7,Zone 5,66.0,Zone 5,61.8,Zone 5,67.7,Zone 5
2025-05-22 19:42:10,BEMETARA,BEMETARA,,29.6,72.0,,Zone 4,,Zone 5,CHHATTISGARH,33.1,62.0,33.1,Zone 4,61.0,Zone 5,39.6,Zone 4,64.0,Zone 5,56.6,Zone 5,66.1,Zone 5,62.0,Zone 5,67.8,Zone 5
2025-05-22 19:42:10,BILASPUR,BILASPUR,,30.2,54.0,,Zone 4,,Zone 5,CHHATTISGARH,31.3,54.7,31.3,Zone 4,50.1,Zone 5,36.7,Zone 4,60.3,Zone 5,41.7,Zone 4,63.0,Zone 5,54.7,Zone 5,65.0,Zone 5
2025-05-22 19:42:10,DANTEWADA,DANTEWADA_KVK,,26.5,100.0,,Zone 4,,Zone 5,CHHATTISGARH,30.5,63.6,30.5,Zone 4,62.5,Zone 5,44.2,Zone 5,65.3,Zone 5,60.2,Zone 5,67.3,Zone 5,63.6,Zone 5,68.8,Zone 5
2025-05-22 19:42:10,KANKER,KANKER_KVK,,25.9,100.0,,Zone 4,,Zone 5,CHHATTISGARH,29.3,62.7,29.3,Zone 4,61.6,Zone 5,39.3,Zone 5,64.5,Zone 5,59.1,Zone 5,66.6,Zone 5,62.7,Zone 5,68.2,Zone 5
2025-05-22 19:42:10,SOUTH_WEST_DELHI,NAJAFGARH,,31.3,62.0,,Zone 4,,Zone 5,DELHI,35.4,62.4,35.4,Zone 4,61.4,Zone 5,41.7,Zone 4,64.3,Zone 5,58.4,Zone 5,66.5,Zone 5,62.4,Zone 5,68.1,Zone 5
2025-05-22 19:42:10,HAILAKANDI,PANCHGRAM_AEGCL,,25.1,100.0,,Zone 4,,Zone 5,ASSAM,27.2,60.9,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
2025-05-22 19:42:10,GOLAGHAT,GOLAGHAT_CIRCLE,,25.5,100.0,,Zone 4,,Zone 5,ASSAM,28.2,61.8,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
2025-05-22 19:42:10,PARVATHIPURAM_MANYAM,PALAKONDA,,29.1,73.0,,Zone 4,,Zone 5,ANDHRA_PRADESH,32.2,61.5,32.2,Zone 4,60.4,Zone 5,38.7,Zone 4,63.5,Zone 5,54.1,Zone 5,65.7,Zone 5,61.5,Zone 5,67.5,Zone 5
2025-05-22 19:42:10,SRIKAKULAM,AMADALAVALASA_KVK,,29.0,100.0,,Zone 5,,Zone 5,ANDHRA_PRADESH,46.8,68.1,46.8,Zone 5,67.2,Zone 5,62.0,Zone 5,69.3,Zone 5,65.6,Zone 5,72.6,Zone 6,68.1,Zone 5,76.1,Zone 6
2025-05-22 19:42:10,SRIKAKULAM,GOTTABARRIEGE,,29.5,77.0,,Zone 4,,Zone 5,ANDHRA_PRADESH,34.0,63.3,34.0,Zone 4,62.3,Zone 5,42.9,Zone 5,65.1,Zone 5,59.9,Zone 5,67.1,Zone 5,63.3,Zone 5,68.7,Zone 5
2025-05-22 19:42:10,SRIKAKULAM,NAGARALAPETA_KALINGAPATNAM,,29.3,96.0,,Zone 5,,Zone 5,ANDHRA_PRADESH,46.5,68.0,46.5,Zone 5,67.2,Zone 5,61.9,Zone 5,69.2,Zone 5,65.6,Zone 5,72.6,Zone 6,68.0,Zone 5,76.0,Zone 6
2025-05-22 19:42:10,SRIKAKULAM,RAGOLU,,27.8,86.0,,Zone 4,,Zone 5,ANDHRA_PRADESH,32.0,63.0,32.0,Zone 4,62.0,Zone 5,41.2,Zone 5,64.8,Zone 5,59.5,Zone 5,66.9,Zone 5,63.0,Zone 5,68.5,Zone 5
2025-05-22 19:42:10,VISAKHAPATNAM,ANANDAPURAM_ARG,,28.1,82.0,,Zone 4,,Zone 5,ANDHRA_PRADESH,31.4,62.1,31.4,Zone 4,61.0,Zone 5,38.3,Zone 4,64.0,Zone 5,56.8,Zone 5,66.2,Zone 5,62.1,Zone 5,67.8,Zone 5
2025-05-22 19:42:10,VISAKHAPATNAM,GANGAVARAM_PORT,,28.7,46.0,,Zone 4,,Zone 4,ANDHRA_PRADESH,28.4,41.9,28.4,Zone 4,40.9,Zone 4,33.2,Zone 4,49.3,Zone 5,37.7,Zone 4,59.7,Zone 5,41.9,Zone 4,62.1,Zone 5
2025-05-22 19:42:10,VIZIANAGARAM,BOBBILI,,29.0,75.0,,Zone 4,,Zone 5,ANDHRA_PRADESH,32.5,62.0,32.5,Zone 4,60.9,Zone 5,39.2,Zone 4,63.9,Zone 5,56.5,Zone 5,66.1,Zone 5,62.0,Zone 5,67.8,Zone 5
2025-05-22 19:42:10,VIZIANAGARAM,VIZIANAGARAM,,30.0,81.0,,Zone 4,,Zone 5,ANDHRA_PRADESH,36.2,65.2,36.2,Zone 4,64.2,Zone 5,54.0,Zone 5,66.7,Zone 5,62.1,Zone 5,68.5,Zone 5,65.2,Zone 5,70.9,Zone 6
2025-05-22 19:42:10,WEST_GODAVARI,BHIMAVARAM,,29.1,88.0,,Zone 4,,Zone 5,ANDHRA_PRADESH,35.1,65.2,35.1,Zone 4,64.2,Zone 5,54.2,Zone 5,66.8,Zone 5,62.2,Zone 5,68.6,Zone 5,65.2,Zone 5,70.9,Zone 6
2025-05-22 19:42:10,WEST_GODAVARI,KV_GOPANNAPALEM_ELURU,,28.9,56.0,,Zone 4,,Zone 5,ANDHRA_PRADESH,30.0,51.0,30.0,Zone 4,46.3,Zone 5,35.4,Zone 4,59.5,Zone 5,40.3,Zone 4,62.3,Zone 5,51.0,Zone 5,64.5,Zone 5
2025-05-22 19:42:10,WEST_GODAVARI,MARUTERU,,29.7,87.0,,Zone 4,,Zone 5,ANDHRA_PRADESH,36.3,65.9,36.3,Zone 4,64.9,Zone 5,57.7,Zone 5,67.3,Zone 5,62.9,Zone 5,69.0,Zone 5,65.9,Zone 5,72.0,Zone 6
2025-05-22 19:42:10,WEST_GODAVARI,NARSAPUR,,28.6,89.0,,Zone 4,,Zone 5,ANDHRA_PRADESH,33.9,64.6,33.9,Zone 4,63.6,Zone 5,50.4,Zone 5,66.2,Zone 5,61.4,Zone 5,68.1,Zone 5,64.6,Zone 5,69.8,Zone 6
2025-05-22 19:42:10,YSR_KADAPA,UTKURU_KVK,,31.5,50.0,,Zone 4,,Zone 5,ANDHRA_PRADESH,33.1,58.3,33.1,Zone 4,54.1,Zone 5,38.5,Zone 4,61.2,Zone 5,43.5,Zone 4,63.7,Zone 5,58.3,Zone 5,65.7,Zone 5
2025-05-22 19:42:10,ANJAW,HAYULIANG_CIRCLE,,23.4,85.0,,Zone 3,,Zone 5,ARUNACHAL_PRADESH,24.3,44.3,24.3,Zone 3,39.9,Zone 5,29.8,Zone 4,55.7,Zone 5,35.2,Zone 4,61.0,Zone 5,44.3,Zone 5,63.4,Zone 5
2025-05-22 19:42:10,DIBANG_VALLEY,ANINI,,17.9,100.0,,Zone 3,,Zone 4,ARUNACHAL_PRADESH,18.3,32.7,18.3,Zone 3,31.7,Zone 4,23.9,Zone 3,36.3,Zone 4,28.1,Zone 4,48.6,Zone 5,32.7,Zone 4,59.2,Zone 5
2025-05-22 19:42:10,EAST_KAMENG,SEPPA,,25.1,99.0,,Zone 4,,Zone 5,ARUNACHAL_PRADESH,27.1,60.7,27.1,Zone 4,59.6,Zone 5,34.2,Zone 4,62.8,Zone 5,50.3,Zone 5,65.1,Zone 5,60.7,Zone 5,66.9,Zone 5
2025-05-22 19:42:10,EAST_KAMENG,SEPPA_PAMPOLI,,24.1,92.0,,Zone 3,,Zone 5,ARUNACHAL_PRADESH,25.1,53.5,25.1,Zone 3,48.7,Zone 5,31.3,Zone 4,60.0,Zone 5,37.1,Zone 4,62.7,Zone 5,53.5,Zone 5,64.8,Zone 5
2025-05-22 19:42:10,EAST_SIANG,PASHIGHAT,,25.9,93.0,,Zone 4,,Zone 5,ARUNACHAL_PRADESH,28.6,61.2,28.6,Zone 4,60.1,Zone 5,35.6,Zone 4,63.2,Zone 5,52.6,Zone 5,65.5,Zone 5,61.2,Zone 5,67.2,Zone 5
2025-05-22 19:42:10,KAMLE,DOLLONGMUKH,,37.5,76.0,,Zone 6,,Zone 6,ARUNACHAL_PRADESH,73.5,84.1,73.5,Zone 6,82.5,Zone 6,77.1,Zone 6,86.0,Zone 6,80.6,Zone 6,89.4,Zone 6,84.1,Zone 6,92.8,Zone 6
2025-05-22 19:42:10,KAMLE,RAGA,,22.4,88.0,,Zone 3,,Zone 5,ARUNACHAL_PRADESH,23.2,40.5,23.2,Zone 3,37.5,Zone 4,28.5,Zone 4,52.1,Zone 5,33.8,Zone 4,60.3,Zone 5,40.5,Zone 5,62.7,Zone 5
2025-05-22 19:42:10,NTR,VIJAYAWADA,,31.4,82.0,,Zone 5,,Zone 5,ANDHRA_PRADESH,46.6,68.0,46.6,Zone 5,67.2,Zone 5,61.9,Zone 5,69.2,Zone 5,65.6,Zone 5,72.6,Zone 6,68.0,Zone 5,76.0,Zone 6
2025-05-22 19:42:10,KURUNG_KUMEY,KOLORAING,,21.0,100.0,,Zone 3,,Zone 5,ARUNACHAL_PRADESH,22.0,39.6,22.0,Zone 3,36.2,Zone 4,27.1,Zone 4,51.3,Zone 5,32.5,Zone 4,60.1,Zone 5,39.6,Zone 5,62.5,Zone 5
2025-05-22 19:42:10,NTR,NANDIGAMA,,31.7,77.0,,Zone 4,,Zone 5,ANDHRA_PRADESH,39.7,66.7,39.7,Zone 4,65.8,Zone 5,59.9,Zone 5,68.0,Zone 5,63.9,Zone 5,70.1,Zone 6,66.7,Zone 5,73.5,Zone 6
2025-05-22 19:42:10,KURNOOL,BANAVASI_KVK,,28.9,64.0,,Zone 4,,Zone 5,ANDHRA_PRADESH,30.9,59.1,30.9,Zone 4,55.2,Zone 5,36.8,Zone 4,61.4,Zone 5,42.7,Zone 5,63.9,Zone 5,59.1,Zone 5,65.9,Zone 5
2025-05-22 19:42:10,THRISSUR,VELLANIKKARA,,28.5,89.0,,Zone 4,,Zone 5,KERALA,33.9,64.6,33.9,Zone 4,63.6,Zone 5,50.4,Zone 5,66.2,Zone 5,61.4,Zone 5,68.1,Zone 5,64.6,Zone 5,69.8,Zone 6
2025-05-22 19:42:10,SOUTH_ANDAMAN,FERRARGUNJ,,25.6,82.0,,Zone 4,,Zone 5,ANDAMAN_AND_NICOBAR,26.8,55.0,26.8,Zone 4,50.3,Zone 5,32.9,Zone 4,60.4,Zone 5,38.6,Zone 4,63.0,Zone 5,55.0,Zone 5,65.1,Zone 5
2025-05-22 19:42:10,SOUTH_ANDAMAN,HUT_BAY,,26.0,96.0,,Zone 4,,Zone 5,ANDAMAN_AND_NICOBAR,28.9,61.8,28.9,Zone 4,60.7,Zone 5,36.1,Zone 4,63.8,Zone 5,55.7,Zone 5,66.0,Zone 5,61.8,Zone 5,67.7,Zone 5
2025-05-22 19:42:10,SOUTH_ANDAMAN,SRI_VIJAYA_PURAM_AWS400,,26.9,96.0,,Zone 4,,Zone 5,ANDAMAN_AND_NICOBAR,31.2,63.6,31.2,Zone 4,62.5,Zone 5,44.2,Zone 5,65.3,Zone 5,60.2,Zone 5,67.3,Zone 5,63.6,Zone 5,68.8,Zone 5
